date,product_id,product_name,category,price,cost,impressions,visitors,product_clicks,add_to_cart,orders,units_sold,sales_amount,ad_spend,refund_units,inventory,rating
2026-06-26,P010,刺绣棒球帽,棒球帽,159.0,48.0,4979,664,492,144,28,30,4391.49,1012.8,1,1118,4.6
2026-06-27,P001,黑色冲锋衣,冲锋衣,699.0,285.0,4434,533,389,79,27,29,18898.53,2847.92,1,628,4.5
2026-06-27,P002,云白防晒衣,防晒衣,399.0,148.0,4187,400,322,60,13,15,5529.83,1027.01,0,855,5.0
2026-06-27,P003,卡其工装裤,工装裤,459.0,176.0,3521,419,359,83,22,26,11643.54,1962.96,1,727,4.4
2026-06-27,P004,灰色连帽卫衣,卫衣,329.0,122.0,3280,284,210,59,15,16,5132.67,1177.69,2,920,4.3
2026-06-27,P005,复古印花T恤,T恤,199.0,63.0,3714,328,217,54,12,14,2686.08,465.69,0,1127,4.6
2026-06-27,P006,轻量羽绒服,羽绒服,899.0,382.0,4904,596,469,130,33,33,27978.46,5634.3,1,429,4.7
2026-06-27,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4487,633,421,118,22,25,9817.24,2817.99,2,759,4.6
2026-06-27,P008,机能运动鞋,运动鞋,599.0,236.0,4952,586,390,95,24,26,14914.86,2590.51,2,533,4.8
2026-06-27,P009,城市斜挎包,斜挎包,289.0,96.0,4303,307,261,44,13,14,3743.9,616.61,2,915,4.7
2026-06-27,P010,刺绣棒球帽,棒球帽,159.0,48.0,4620,426,359,76,14,15,2289.39,359.7,0,1103,4.6
2026-06-28,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3787,478,330,79,13,15,9902.06,1878.59,1,613,4.8
2026-06-28,P002,云白防晒衣,防晒衣,399.0,148.0,3569,435,351,74,23,24,8759.35,1574.41,0,831,4.4
2026-06-28,P003,卡其工装裤,工装裤,459.0,176.0,4446,441,297,70,15,17,7598.05,1175.71,2,710,4.5
2026-06-28,P004,灰色连帽卫衣,卫衣,329.0,122.0,4023,359,256,69,10,12,3814.12,574.68,1,908,4.6
2026-06-28,P005,复古印花T恤,T恤,199.0,63.0,5191,392,310,56,12,14,2693.18,775.08,1,1113,4.5
2026-06-28,P006,轻量羽绒服,羽绒服,899.0,382.0,5690,638,486,90,34,36,31757.14,5397.52,2,393,4.7
2026-06-28,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5329,532,459,95,23,25,10508.19,2411.79,1,734,4.5
2026-06-28,P008,机能运动鞋,运动鞋,599.0,236.0,3657,407,320,84,17,18,10420.28,2422.45,0,515,4.6
2026-06-28,P009,城市斜挎包,斜挎包,289.0,96.0,6257,634,434,107,20,23,6416.94,1357.41,2,892,4.3
2026-06-28,P010,刺绣棒球帽,棒球帽,159.0,48.0,3758,414,308,54,24,25,3728.36,563.33,2,1078,4.7
2026-06-29,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3658,411,300,51,13,15,9980.3,1821.35,2,598,4.2
2026-06-29,P002,云白防晒衣,防晒衣,399.0,148.0,4030,325,251,59,18,20,7728.94,1584.54,1,811,4.3
2026-06-29,P003,卡其工装裤,工装裤,459.0,176.0,3427,339,242,59,9,9,3898.82,924.91,0,701,4.3
2026-06-29,P004,灰色连帽卫衣,卫衣,329.0,122.0,3831,464,300,76,15,17,5111.61,960.89,1,891,4.2
2026-06-29,P005,复古印花T恤,T恤,199.0,63.0,2644,385,255,45,16,17,3282.7,581.85,2,1096,4.6
2026-06-29,P006,轻量羽绒服,羽绒服,899.0,382.0,4575,543,373,101,28,28,23607.42,6677.61,1,365,4.7
2026-06-29,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5061,421,327,92,15,16,6495.0,982.46,0,718,4.7
2026-06-29,P008,机能运动鞋,运动鞋,599.0,236.0,3058,337,237,59,16,17,9793.89,2443.1,0,498,4.5
2026-06-29,P009,城市斜挎包,斜挎包,289.0,96.0,4045,415,330,77,23,23,6267.91,1306.95,0,869,4.6
2026-06-29,P010,刺绣棒球帽,棒球帽,159.0,48.0,4421,576,380,90,24,24,3515.92,922.5,1,1054,4.6
